node_id,topic_bin_id,status,answer_type,member_count,x,y,weighted_mass,node_size,representative_text
ANODE_B7C132732368CA890F2673C7,TBIN_BBFEF65D47ABACC062DD749F,unresolved,A5,1,0.7422780394554138,0.5130938291549683,0.8,9.28747855498907,◯배현진위원 중앙박물관장님다시한번만제가말씀여쭙겠습니다. 이게국내미술품운송사들과의형평성문제를맞췄으면하는바람에서드린말씀이었 고요. 아트팀이라고그래서해외운송업체친목모임이라는게있다고합니다. 그래서아마 우리시장에서그동안굉장히주류로서독점적인활동을해오지않았나싶은데요. 미술 품을반송하고특히문화재교류를
ANODE_5FD9C41A2805521F7EE463C5,TBIN_BBFEF65D47ABACC062DD749F,unresolved,A6,5,0.746740996837616,0.5136491060256958,4.0,12.114957546028553,◯배현진위원 그런데이게제대로운영이되고있지않아요. 지금은심지어준비중이 라고떠있습니다. 맞습니까?
ANODE_C9D967DAD435C8CC56B15268,TBIN_BBFEF65D47ABACC062DD749F,unresolved,A8,3,0.747107744216919,0.5147669911384583,2.4000000000000004,10.962029078465308,◯배현진위원 이게문제없다고생각하세요?
ANODE_AF93688D578C49B9274C93F9,TBIN_BD6EEAFA63A92EF2A9B8A2C2,unresolved,A1,3,0.776552140712738,0.1567707508802414,2.4000000000000004,10.962029078465308,◯임오경위원 바로기억이안나십니까?
ANODE_040F8E9D865B2678B1EA8480,TBIN_BD6EEAFA63A92EF2A9B8A2C2,unresolved,A2,20,0.7602146863937378,0.17165963351726532,16.000000000000004,17.229915092057105,◯임오경위원 기사안보셨어요?
ANODE_6252AFA94158AB6782CEE7A9,TBIN_BD6EEAFA63A92EF2A9B8A2C2,unresolved,A4,1,0.7616878747940063,0.16767919063568115,0.8,9.28747855498907,"◯임오경위원 경기도광명갑임오경위원입니다. 질의에앞서이기흥회장님, 여기는국감장입니다. 앞서여당위원님들도말씀하셨지만 위원님들의질의답변에있어서태도좀신경써주시기바랍니다."
ANODE_341D6244B99E84D35DAB285A,TBIN_BD6EEAFA63A92EF2A9B8A2C2,unresolved,A5,1,0.7672423124313354,0.15588520467281342,0.8,9.28747855498907,◯임오경위원 계획만드셔야되겠지요?
ANODE_309BD9E87CB96922462CE8C5,TBIN_BD6EEAFA63A92EF2A9B8A2C2,unresolved,A6,9,0.7648738026618958,0.17516444623470306,7.2,13.862435664967212,"◯임오경위원 참제가설명하는게힘듭니다, 오늘하루종일."
ANODE_5D1BA666B15A18AABF27888D,TBIN_BD6EEAFA63A92EF2A9B8A2C2,unresolved,A7,2,0.773446798324585,0.15429452061653137,1.6,10.234983196103153,◯임오경위원 이전계획은그러면몇년에잡고있나요?
ANODE_DDA6E1F2C2EF390C27E053AD,TBIN_BD6EEAFA63A92EF2A9B8A2C2,unresolved,A8,10,0.7716666460037231,0.1632668375968933,8.0,14.233642332556183,◯임오경위원 10년이넘는상황에서2건에불과하다?
ANODE_E6F013EA47ECCD2610B60AF0,TBIN_C2FF16FBE1D92899645531B3,unresolved,A2,20,0.5891109704971313,0.4266268312931061,16.000000000000004,17.229915092057105,◯김승수위원 장관님이문화권력실세에서배제되셨는지관광공사와같이문체부산 하기관중가장중요한자리의사장자리조차지금어떻게되고있는지모르고있습니 다. 저번문체위국정감사에서제가질의했을때는장관이이미진행중에있다고이렇 게잘못된답변까지했단말이지요. 그런데그와중에앞서말씀드린것처럼막후에서주요문화관계관련기관에대한 인
ANODE_74044507F2CD57955C4B0B73,TBIN_C2FF16FBE1D92899645531B3,unresolved,A4,5,0.547387421131134,0.4269399642944336,4.0,12.114957546028553,"◯최형두위원 최형두입니다. 장관님, 아침에제가문화정책을망치는낙하 산인사에대해서이야기했고, 특히최근에언론 진흥재단이사장선임이늦어지는문제이게청 와대비서실장후배그리고이낙연전국무총리이 자현민주당대표, 차기유력대선주자의비서실 장, 이두사람의각축으로지금되고있는문제 를이야기했습니다. 제가아까오전에도"
ANODE_277FE9C2D5C262DD976F6897,TBIN_C2FF16FBE1D92899645531B3,unresolved,A5,4,0.6166685223579407,0.41394031047821045,2.6,11.123810610768682,"◯강유정위원 저도말씀하신법률검토살펴봤는데10개중에경기민요는김영운교수 가단독으로수행했습니다. 사실그렇기때문에일부만맡았다라는건, 이경기민요부분 에관해서는상당히절대적이라는것말씀좀드리고요. 또이런방식으로2012년에도 한번이의제기가있었던것으로알고있습니다. 계속끊임없이이의제기가나온다는 것은조금더검"
ANODE_830C7892B5474300686D8C51,TBIN_C2FF16FBE1D92899645531B3,unresolved,A6,16,0.5611647367477417,0.4462176561355591,12.5,16.04205291569523,"◯강유정위원 자료제출관련해서의사진행발언이있는데요. 국가유산청으로부터문화유산위원회위원제척현황을제출받았습니다. 그런데과거 이미제출받았던자료와중복이되기에좀비교검증해봤는데요. (영상자료를보며) 같은문화재대상으로, 동일한신청사유예요. 그러니까동일건입니다. 그런데제척 위원명이보시다시피, 제가지금P"
ANODE_64241C2DBBB3534DC512C89C,TBIN_C2FF16FBE1D92899645531B3,unresolved,A7,7,0.6275436282157898,0.4036407470703125,5.6,13.052099385894468,◯박수현위원 국가유산청에서도국가유산수리법에의거해서지난해국가유산수리재료 센터를설립하고전통재료연구와비축에많은노력을기울이고있는것으로알고있는 데저는의외로깜짝놀랐어요. 재료센터라고하는게작년에됐다는거지요. 여태그런 게없었다는것이참놀랄일인데어쨌든그걸따지고자하는것은아닙니다. 그래도작 년에라도이것이이렇
ANODE_7043CA899EEFE3AFF2A42967,TBIN_C2FF16FBE1D92899645531B3,unresolved,A8,29,0.6001672148704529,0.42299211025238037,23.200000000000006,19.31844901140203,"◯박수현위원 굉장히중요한역할을맡고계시고, 그러기때문에정말굉장한각오로 일을하셔야되겠다이런생각이듭니다. 그런데이R&D라고하는것이이제전체적으로너무나중요해서국가적으로도, 굉장 히심각한예산삭감에대해서많은국민들의걱정이있었고또대통령께서도그것을수 정해서다시더하겠다는의지를가지고말씀을하신적이있지요. (영"
ANODE_748D537C4A7DE9EA9260581D,TBIN_C992E9F6D01666B56AA1E70E,unresolved,A2,5,0.3641830086708069,0.0026055590715259314,3.7,11.91940864285016,◯이기헌위원 전문가이셔서들어가셨다이얘기지요? 누구추천은따로없었고?
ANODE_9BD3F2C39385FA7E9CD4062D,TBIN_C992E9F6D01666B56AA1E70E,unresolved,A6,4,0.3612075746059418,0.004026154056191444,3.2,11.57495710997814,"◯이기헌위원 대통령비서실에전달한문서에대해서수발신대상이없다는것은상상 할수없는일입니다, 계모임도아니고."
ANODE_3F598260FD3AF1233BBCBD38,TBIN_C992E9F6D01666B56AA1E70E,unresolved,A8,4,0.3622591495513916,0.0037290677428245544,3.2,11.57495710997814,◯이기헌위원 그리고아까경회루하고지금얘기한종묘말고본인이수행한적이없 어요? 위증하면안됩니다.
ANODE_F9853C0E793CC2DD9D7956F3,TBIN_D0704E18F76F97ABFE9B342F,unresolved,A2,1,0.3399342894554138,0.566361129283905,0.8,9.28747855498907,◯김예지 위원 오류 안 된 자료를 제출해 주셨 어야 국정감사에 반영이 될 수 있었겠지요? 자료 제출 다시 해 주시고. 그러면 몇 퍼센트입니까?
ANODE_F265EB8E74C5945F3B9AD4A6,TBIN_D0704E18F76F97ABFE9B342F,unresolved,A4,1,0.3279484510421753,0.5767795443534851,0.8,9.28747855498907,◯김예지위원 이상입니다.
ANODE_E34E82375FF190F5A2165541,TBIN_D0704E18F76F97ABFE9B342F,unresolved,A6,4,0.34078356623649597,0.5653880834579468,3.2,11.57495710997814,"◯김예지 위원 내규에 없나요, 이런 것들은?"
ANODE_DF5DD1A9712DE4F97DEE8091,TBIN_D0704E18F76F97ABFE9B342F,unresolved,A7,1,0.34150803089141846,0.5630526542663574,0.8,9.28747855498907,◯김예지 위원 연맹하고 논의...... 대한장애인체육회는 주관이 없으세요?
ANODE_BCBA6B9520D6D297038F86E7,TBIN_D0704E18F76F97ABFE9B342F,unresolved,A8,5,0.3341047763824463,0.5727500915527344,4.0,12.114957546028553,◯김예지 위원 감사합니다.
ANODE_3CE224554D96023CAEC4DE22,TBIN_E2912C7E499A2C77C881C15D,unresolved,A1,2,0.06944586336612701,0.5976099967956543,1.6,10.234983196103153,◯이상헌 위원 앞으로도 계속해서 온라인 방식 의 공연이 이루어질 것으로 예상이 됩니다. 고용 여건에 대해 다양한 검토가 필요합니다. 관련 종 사자와 전문가의 의견을 종합해 가지고 표준계약 서에 반영해야 된다고 생각합니다. 공연계의 표준계약서 체결률이 몇 %입니까?
ANODE_817AC9527A4D35A7DF83B2F0,TBIN_E2912C7E499A2C77C881C15D,unresolved,A2,18,0.11816541105508804,0.6500425934791565,14.100000000000001,16.603324279087026,"◯김윤덕 위원 ‘안녕하세요? 저는 한국콘텐츠진 흥원 직원입니다. 이름을 밝혀 드리지 못하는 점 에 대해서는 너그러이 양해해 주시면 고맙겠습니 다. 2, 3개월 전부터 보좌관님께서 유윤옥 본부장 위탁업체 커넥션을 캐고 계신다는 소문을 듣고 이제 드디어 우리 회사에 나쁜 관행이 없어지는 것"
ANODE_180E2CC6C6E853D0B7C74978,TBIN_E2912C7E499A2C77C881C15D,unresolved,A3,1,0.12169121205806732,0.6689372062683105,0.8,9.28747855498907,◯이용 위원 화면 다시 한번 봐 주세요. 임옥상의 작품이 문체부 세종청사 1층 로비에 도 걸려 있는 상황입니다. 문화예술을 다루는 문체부에 있어서 더욱 안 되는 일이라고 저는 생각을 하는데 미술계에서도 문제를 계속해서 제기하고 있는데요. 혹시 문체부 예술국장님 나오셨습니까? 이 해당 건
ANODE_B1E760C8ED64BFB514430598,TBIN_E2912C7E499A2C77C881C15D,unresolved,A4,7,0.0978444442152977,0.6511151194572449,5.0,12.718696387472676,"◯이개호 위원 출연기관이고 부천시라는 지방자 치단체의 지도감독을 받는, 포괄적 지도감독을 받는 그러한 기관입니다. 그런 기관에 대해서 경 고를 하고 엄중한 조치를 취하겠다, 이러한 조치 야말로 참으로 과도한 간섭이라고 생각을 합니 다. 또 아울러서 문화체육부 권한 밖의 일이거든 요. 문"
ANODE_1E243058E6185B27816CADF2,TBIN_E2912C7E499A2C77C881C15D,unresolved,A5,14,0.08791862428188324,0.6539520621299744,10.600000000000003,15.326547624846523,"◯김승원 위원 더불어민주당 김승원 위원입니 다. 청장님, 차장님 그리고 기관장님, 수고 많으시 고요. 저는 오늘 마지막 질의를 드리려고 합니다. 준비된 다른 질의는 서면으로 드리도록 하겠습니 다. 우선 청장님께 묻겠습니다. (영상자료를 보며) 본 의원실에서 확인한바 지난 7년간 문화재 "
ANODE_D48C20F6FC0CF862455DE93F,TBIN_E2912C7E499A2C77C881C15D,unresolved,A6,21,0.08793985098600388,0.6672221422195435,16.500000000000004,17.388527885504615,"◯김승수 위원 엄연히 공직이지요. 위원장님처 럼 당시 새문화정책 준비단에서 문재인 정부 문 화정책을 준비했던 분들 중에서 18명 중 11명, 61%가 넘습니다, 이분들이 지금 문화계의 각종 요직을 차지하고 문화 마피아처럼 문화권력을 행 사하면서 각종 인사 또 보조금 지원 사업 등에 자기"
ANODE_9791236B3D12B38E4D5033D8,TBIN_E2912C7E499A2C77C881C15D,unresolved,A7,6,0.0674724206328392,0.6498062610626221,4.8,12.603155257282214,◯전재수 위원 문화예술인들이 피해를 입고 이 분들이 제기한 소송 14건 중에서 7건이 종결됐고 그리고 종결된 7건 모두 ‘국가가 배상을 해라’ 이 런 법원의 판결이 나왔습니다. 그리고 지금 진행 중인 7건에 대해서도 원고 일부에 대한 배상액이 확정되어 가지고 현재까지 국가손해배상액만 하
ANODE_5D89A6D6C298ADCF966BE242,TBIN_E2912C7E499A2C77C881C15D,unresolved,A8,39,0.10447145998477936,0.6533902287483215,31.200000000000006,21.285298997286006,◯류호정 위원 정의당 류호정입니다. 스포츠윤리센터 이사장직무대리님 그리고 대한 체육회 회장님께서 좀 들어 주시기 바라겠습니 다. 설명을 좀 드려야 되는데...... (영상자료를 보며) 지도자의 상습 성추행과 폭언으로 국가대표의 꿈을 포기하고 선수생활을 그만둔 스피드스케이 팅 선수가 있습
ANODE_5F4E7EE459BD5B8B7BDC2A96,TBIN_E8B42285E90AF5C659ACEBAA,unresolved,A2,6,0.13135379552841187,0.5640586614608765,4.8,12.603155257282214,◯유정주 위원 저기요? CISAC 들어 보셨나요?
ANODE_AF40351E179BAC36494FD2F6,TBIN_E8B42285E90AF5C659ACEBAA,unresolved,A4,3,0.1418873369693756,0.5241966843605042,2.4000000000000004,10.962029078465308,"◯유정주 위원 알겠습니다. 하여튼 제가 말씀드 리는 것은 이러한 경고장 날리지 마십시오, 마음 에 들지 않는다고 해도."
ANODE_A9D38D74E75959C4F64F8DCD,TBIN_E8B42285E90AF5C659ACEBAA,unresolved,A5,3,0.09485695511102676,0.636197030544281,2.4000000000000004,10.962029078465308,◯유정주 위원 이해합니다. 그런데 세상이 바뀌 고 있으니 그에 대한 부분도 좀 더 진취적으로 생각해 주시면 감사하겠습니다.
ANODE_218D6AF76CDB5B35151CE95D,TBIN_E8B42285E90AF5C659ACEBAA,unresolved,A6,3,0.13968169689178467,0.5246250033378601,2.4000000000000004,10.962029078465308,◯유정주 위원 이것 하고요? 알겠습니다.
ANODE_386BF943676FCA8B39C45BAC,TBIN_E8B42285E90AF5C659ACEBAA,unresolved,A7,2,0.14049319922924042,0.5324996709823608,1.6,10.234983196103153,◯유정주 위원 국보나 보물과 같은 국가지정문 화재를 관리하는 개인이나 단체의 피해상황을 조 사하고 운영비 등 경비에 대한 지원 그리고 운영 비 등 경비에 대한 지원대책을 마련해서 종감 전 까지 의원실로 보내 주시겠습니까?
ANODE_E288906C0F3D66DB54D4CFBE,TBIN_E8B42285E90AF5C659ACEBAA,unresolved,A8,8,0.13701115548610687,0.5598060488700867,6.4,13.469966392206306,◯유정주 위원 말씀하십시오.
ANODE_AE702798EAC1D83819A7408C,TBIN_EBCE702D9F98820C5BD80AF0,unresolved,A1,1,0.7755393981933594,0.40938201546669006,0.8,9.28747855498907,◯조은희위원 언제넘기셨습니까?
ANODE_C733675B1691DAC798B8B934,TBIN_EBCE702D9F98820C5BD80AF0,unresolved,A2,2,0.7672904133796692,0.4178383946418762,1.6,10.234983196103153,◯조은희위원 그러면탁구협회에서는가능합니까?
ANODE_71BC85991F98688815A0D8EE,TBIN_EBCE702D9F98820C5BD80AF0,unresolved,A5,1,0.6654458045959473,0.34270820021629333,0.8,9.28747855498907,"◯조은희위원 왜냐하면대대적흥행을이끌었던‘재벌집막내아들’, ‘핑크퐁아기상어’, ‘폭군의셰프’ 이런것들다콘진원이제작지원했거든요. 그런데이게작품잘됐다, 우리 가지원했다이걸로끝나는겁니다. 작품이잘되면성장, 수익도같이돼야되는데이게 지금보조금구조이기때문에그렇거든요. 이것은반드시, 지금콘진원장님도동"
ANODE_619A8320794A1E38FB6F96C6,TBIN_EBCE702D9F98820C5BD80AF0,unresolved,A6,4,0.5102112889289856,0.5575507283210754,3.2,11.57495710997814,◯조은희위원 자료제출해주세요.
ANODE_7D3393EEE96F8A2E277272EB,TBIN_EBCE702D9F98820C5BD80AF0,unresolved,A7,1,0.7649831771850586,0.4134153723716736,0.8,9.28747855498907,"◯조은희위원 회장님, 이게회장님탁구협회장일때대한체육회가문제제기했던건데 아직도정리안하고이번국감기간내내‘저는법인카드하나도없습니다. 저는법인카 드로안썼습니다. 저는이것도안했고저것도안했습니다’ 그러니까본위원이다른 질의를못하잖아요. 아까45만원, 월45만원만썼다고한것은무슨근거입니까?"
ANODE_FAD37822BCC03A23F0E8532D,TBIN_EBCE702D9F98820C5BD80AF0,unresolved,A8,8,0.6909116506576538,0.44777238368988037,6.4,13.469966392206306,◯조은희위원 청장님답변이제가이해하기어려울정도로굉장히두루뭉술하세요. 제 질문은화재가나면대웅전과천왕문이보상받느냐는걸물어봤습니다.
ANODE_01FC510AC979B8F1828F250D,TBIN_F5A59A4CD60FBBFEE9F66FC0,unresolved,A1,2,0.4172671437263489,0.507967472076416,1.6,10.234983196103153,"◯이용 위원 자, 그러면 대한체육회장님, 혹시 학교체육진흥회에서 대한체육회로부터 예산을 좀 달라는 어떤 얘기가 있었습니까? 저희가 알아본 바 얘기는 있었지만 체육회에서는 거절했다고 얘 기를 들었거든요."
ANODE_657EFA74B520810771E0A65F,TBIN_F5A59A4CD60FBBFEE9F66FC0,unresolved,A2,15,0.16494347155094147,0.6230131387710571,12.000000000000004,15.859366348279277,"◯이용 위원 예, 알겠습니다. 지난 10월 8일 한국인터넷기자협회에서도 학 연.지연에 따른 인물이 내정되는 정실인사가 아 니라 언론 발전을 위한 합리적인 평가에 기초한 균형.공정 인사가 이루어져야 된다고 했습니다. 혹시 이 내용 아십니까?"
ANODE_2284F95CE3417A540D26A266,TBIN_F5A59A4CD60FBBFEE9F66FC0,unresolved,A4,2,0.2584344744682312,0.6844725608825684,1.6,10.234983196103153,◯영화진흥위원장 박기용 예.
ANODE_AFE109BB84B3DA4719CE64ED,TBIN_F5A59A4CD60FBBFEE9F66FC0,unresolved,A5,3,0.12325796484947205,0.6039127707481384,2.4000000000000004,10.962029078465308,◯이병훈위원 그렇게하세요. 범죄정보사법기 관하고공조하고전수조사하면금방나올거예 요. 그런작품꼭색출해주시고거기에다가반 드시범죄정보표시를해줘야돼요.
ANODE_3E8FF3330BAA6E0BCC74D36F,TBIN_F5A59A4CD60FBBFEE9F66FC0,unresolved,A6,3,0.2828787565231323,0.6772394776344299,2.4000000000000004,10.962029078465308,◯전용기 위원 그러면 갑질 조사 해당 기관에 국립오페라단도 꼭 좀 넣어 주셔서 갑질 조사한 다음에 이 문제가 해결될 수 있게끔 해 주시면 감사하겠습니다.
ANODE_85BC82D3536BA72BFC9AF6DB,TBIN_F5A59A4CD60FBBFEE9F66FC0,unresolved,A7,8,0.08598993718624115,0.6377044320106506,6.4,13.469966392206306,◯이개호 위원 마치겠습니다. 답변은 하세요.
ANODE_F6FDA076C8D867386DC8F08A,TBIN_F5A59A4CD60FBBFEE9F66FC0,unresolved,A8,43,0.1645841747522354,0.6197282075881958,34.39999999999999,22.0,"◯이상헌 위원 몇 차례 열렸다고요? 1년에 200건 넘게 접수가 신고되는데 사건을 심의하는 위원회 는 고작 1년에 한 번 열립니다. 이것도 모릅니 까? 위원회를 안 거친 사건들은 전부 다 소송 지원 으로 넘어갑니다. 맞지요, 이것도?"
